Date,ES_95,ES_99
2019-07-15,-12543.87350051657,-16849.054846597635
2019-07-16,-12543.87350051657,-16849.054846597635
2019-07-17,-12543.87350051657,-16849.054846597635
2019-07-18,-12543.87350051657,-16849.054846597635
2019-07-19,-12543.87350051657,-16849.054846597635
2019-07-22,-12543.87350051657,-16849.054846597635
2019-07-23,-12543.87350051657,-16849.054846597635
2019-07-24,-12543.87350051657,-16849.054846597635
2019-07-25,-12543.87350051657,-16849.054846597635
2019-07-26,-12543.87350051657,-16849.054846597635
2019-07-29,-12543.87350051657,-16849.054846597635
2019-07-30,-12543.87350051657,-16849.054846597635
2019-07-31,-12543.87350051657,-16849.054846597635
2019-08-01,-12543.87350051657,-16849.054846597635
2019-08-02,-12543.87350051657,-16849.054846597635
2019-08-05,-12740.121389698512,-16849.054846597635
2019-08-06,-12740.121389698512,-16849.054846597635
2019-08-07,-12740.121389698512,-16849.054846597635
2019-08-08,-12740.121389698512,-16849.054846597635
2019-08-09,-12740.121389698512,-16849.054846597635
2019-08-12,-12740.121389698512,-16849.054846597635
2019-08-13,-12740.121389698512,-16849.054846597635
2019-08-14,-12889.46122034618,-16849.054846597635
2019-08-15,-12889.46122034618,-16849.054846597635
2019-08-16,-12889.46122034618,-16849.054846597635
2019-08-19,-12889.46122034618,-16849.054846597635
2019-08-20,-12889.46122034618,-16849.054846597635
2019-08-21,-12889.46122034618,-16849.054846597635
2019-08-22,-12889.46122034618,-16849.054846597635
2019-08-23,-12889.46122034618,-16849.054846597635
2019-08-26,-12889.46122034618,-16849.054846597635
2019-08-27,-12889.46122034618,-16849.054846597635
2019-08-28,-12889.46122034618,-16849.054846597635
2019-08-29,-12889.46122034618,-16849.054846597635
2019-08-30,-12889.46122034618,-16849.054846597635
2019-09-03,-12889.46122034618,-16849.054846597635
2019-09-04,-12889.46122034618,-16849.054846597635
2019-09-05,-12889.46122034618,-16849.054846597635
2019-09-06,-12889.46122034618,-16849.054846597635
2019-09-09,-12889.46122034618,-16849.054846597635
2019-09-10,-12889.46122034618,-16849.054846597635
2019-09-11,-12889.46122034618,-16849.054846597635
2019-09-12,-12889.46122034618,-16849.054846597635
2019-09-13,-12889.46122034618,-16849.054846597635
2019-09-16,-12889.46122034618,-16849.054846597635
2019-09-17,-12889.46122034618,-16849.054846597635
2019-09-18,-12889.46122034618,-16849.054846597635
2019-09-19,-12889.46122034618,-16849.054846597635
2019-09-20,-12889.46122034618,-16849.054846597635
2019-09-23,-12889.46122034618,-16849.054846597635
2019-09-24,-12889.46122034618,-16849.054846597635
2019-09-25,-12889.46122034618,-16849.054846597635
2019-09-26,-12889.46122034618,-16849.054846597635
2019-09-27,-12889.46122034618,-16849.054846597635
2019-09-30,-12889.46122034618,-16849.054846597635
2019-10-01,-12889.46122034618,-16849.054846597635
2019-10-02,-12889.46122034618,-16849.054846597635
2019-10-03,-12889.46122034618,-16849.054846597635
2019-10-04,-12889.46122034618,-16849.054846597635
2019-10-07,-12889.46122034618,-16849.054846597635
2019-10-08,-12889.46122034618,-16849.054846597635
2019-10-09,-12889.46122034618,-16849.054846597635
2019-10-10,-12889.46122034618,-16849.054846597635
2019-10-11,-12109.444388241225,-14708.809466418325
2019-10-14,-12109.444388241225,-14708.809466418325
2019-10-15,-12109.444388241225,-14708.809466418325
2019-10-16,-12109.444388241225,-14708.809466418325
2019-10-17,-12109.444388241225,-14708.809466418325
2019-10-18,-12109.444388241225,-14708.809466418325
2019-10-21,-12109.444388241225,-14708.809466418325
2019-10-22,-12109.444388241225,-14708.809466418325
2019-10-23,-12109.444388241225,-14708.809466418325
2019-10-24,-12109.444388241225,-14708.809466418325
2019-10-25,-11584.021403120087,-13670.873184709902
2019-10-28,-11584.021403120087,-13670.873184709902
2019-10-29,-11584.021403120087,-13670.873184709902
2019-10-30,-11584.021403120087,-13670.873184709902
2019-10-31,-11584.021403120087,-13670.873184709902
2019-11-01,-11584.021403120087,-13670.873184709902
2019-11-04,-11584.021403120087,-13670.873184709902
2019-11-05,-11584.021403120087,-13670.873184709902
2019-11-06,-11584.021403120087,-13670.873184709902
2019-11-07,-11584.021403120087,-13670.873184709902
2019-11-08,-11584.021403120087,-13670.873184709902
2019-11-11,-11584.021403120087,-13670.873184709902
2019-11-12,-11584.021403120087,-13670.873184709902
2019-11-13,-11419.394038785673,-13670.873184709902
2019-11-14,-11419.394038785673,-13670.873184709902
2019-11-15,-11419.394038785673,-13670.873184709902
2019-11-18,-11419.394038785673,-13670.873184709902
2019-11-19,-11419.394038785673,-13670.873184709902
2019-11-20,-11341.531562907268,-13670.873184709902
2019-11-21,-11127.833761837583,-13670.873184709902
2019-11-22,-11127.833761837583,-13670.873184709902
2019-11-25,-11127.833761837583,-13670.873184709902
2019-11-26,-11127.833761837583,-13670.873184709902
2019-11-27,-11127.833761837583,-13670.873184709902
2019-11-29,-11127.833761837583,-13670.873184709902
2019-12-02,-11143.821015432342,-13670.873184709902
2019-12-03,-11143.821015432342,-13670.873184709902
2019-12-04,-11143.821015432342,-13670.873184709902
2019-12-05,-10654.756869514124,-12913.908767420444
2019-12-06,-10654.756869514124,-12913.908767420444
2019-12-09,-10291.007302414015,-12755.11583850153
2019-12-10,-10291.007302414015,-12755.11583850153
2019-12-11,-10291.007302414015,-12755.11583850153
2019-12-12,-10291.007302414015,-12755.11583850153
2019-12-13,-10291.007302414015,-12755.11583850153
2019-12-16,-10024.711969969454,-12755.11583850153
2019-12-17,-9871.468002897283,-12755.11583850153
2019-12-18,-9871.468002897283,-12755.11583850153
2019-12-19,-9871.468002897283,-12755.11583850153
2019-12-20,-9762.311888603257,-12755.11583850153
2019-12-23,-9259.207668378482,-12312.408255515047
2019-12-24,-8717.830246449374,-11719.719962712783
2019-12-26,-8717.830246449374,-11719.719962712783
2019-12-27,-8717.830246449374,-11719.719962712783
2019-12-30,-8717.830246449374,-11719.719962712783
2019-12-31,-8717.830246449374,-11719.719962712783
2020-01-02,-8717.830246449374,-11719.719962712783
2020-01-03,-8393.139711172566,-11719.719962712783
2020-01-06,-8393.139711172566,-11719.719962712783
2020-01-07,-8393.139711172566,-11719.719962712783
2020-01-08,-8393.139711172566,-11719.719962712783
2020-01-09,-8393.139711172566,-11719.719962712783
2020-01-10,-8393.139711172566,-11719.719962712783
2020-01-13,-8393.139711172566,-11719.719962712783
2020-01-14,-8393.139711172566,-11719.719962712783
2020-01-15,-8393.139711172566,-11719.719962712783
2020-01-16,-8393.139711172566,-11719.719962712783
2020-01-17,-8393.139711172566,-11719.719962712783
2020-01-21,-8393.139711172566,-11719.719962712783
2020-01-22,-8393.139711172566,-11719.719962712783
2020-01-23,-8393.139711172566,-11719.719962712783
2020-01-24,-8393.139711172566,-11719.719962712783
2020-01-27,-8393.139711172566,-11719.719962712783
2020-01-28,-8393.139711172566,-11719.719962712783
2020-01-29,-8393.139711172566,-11719.719962712783
2020-01-30,-8393.139711172566,-11719.719962712783
2020-01-31,-8529.193506721582,-11719.719962712783
2020-02-03,-8529.193506721582,-11719.719962712783
2020-02-04,-8529.193506721582,-11719.719962712783
2020-02-05,-8529.193506721582,-11719.719962712783
2020-02-06,-8529.193506721582,-11719.719962712783
2020-02-07,-8529.193506721582,-11719.719962712783
2020-02-10,-8529.193506721582,-11719.719962712783
2020-02-11,-8529.193506721582,-11719.719962712783
2020-02-12,-8529.193506721582,-11719.719962712783
2020-02-13,-8529.193506721582,-11719.719962712783
2020-02-14,-8529.193506721582,-11719.719962712783
2020-02-18,-8529.193506721582,-11719.719962712783
2020-02-19,-8529.193506721582,-11719.719962712783
2020-02-20,-8529.193506721582,-11719.719962712783
2020-02-21,-8529.193506721582,-11719.719962712783
2020-02-24,-9224.182871783816,-12978.060009091925
2020-02-25,-10244.332229037505,-15661.296519203714
2020-02-26,-10244.332229037505,-15661.296519203714
2020-02-27,-11613.651662621465,-19958.299852415937
2020-02-28,-11613.651662621465,-19958.299852415937
2020-03-02,-11613.651662621465,-19958.299852415937
2020-03-03,-11731.061818987859,-19958.299852415937
2020-03-04,-11731.061818987859,-19958.299852415937
2020-03-05,-11998.466763300494,-19958.299852415937
2020-03-06,-11998.466763300494,-19958.299852415937
2020-03-09,-14625.697557406176,-28846.33244074436
2020-03-10,-14625.697557406176,-28846.33244074436
2020-03-11,-17090.13083660361,-35530.96972479806
2020-03-12,-21440.918464462164,-48883.85882620232
2020-03-13,-21440.918464462164,-48883.85882620232
2020-03-16,-25057.811210734115,-54109.1628609804
2020-03-17,-25057.811210734115,-54109.1628609804
2020-03-18,-28141.05599128396,-56394.48027518944
2020-03-19,-28141.05599128396,-56394.48027518944
2020-03-20,-28141.05599128396,-56394.48027518944
2020-03-23,-28141.05599128396,-56394.48027518944
2020-03-24,-28141.05599128396,-56394.48027518944
2020-03-25,-28141.05599128396,-56394.48027518944
2020-03-26,-28141.05599128396,-56394.48027518944
2020-03-27,-28417.46143427428,-56394.48027518944
2020-03-30,-28417.46143427428,-56394.48027518944
2020-03-31,-28799.883728742974,-56394.48027518944
2020-04-01,-29670.93511038015,-56394.48027518944
2020-04-02,-29670.93511038015,-56394.48027518944
2020-04-03,-29670.93511038015,-56394.48027518944
2020-04-06,-29670.93511038015,-56394.48027518944
2020-04-07,-29670.93511038015,-56394.48027518944
2020-04-08,-29670.93511038015,-56394.48027518944
2020-04-09,-29670.93511038015,-56394.48027518944
2020-04-13,-29670.93511038015,-56394.48027518944
2020-04-14,-29670.93511038015,-56394.48027518944
2020-04-15,-29670.93511038015,-56394.48027518944
2020-04-16,-29670.93511038015,-56394.48027518944
2020-04-17,-29670.93511038015,-56394.48027518944
2020-04-20,-29670.93511038015,-56394.48027518944
2020-04-21,-30025.460982030767,-56394.48027518944
2020-04-22,-30025.460982030767,-56394.48027518944
2020-04-23,-30025.460982030767,-56394.48027518944
2020-04-24,-30025.460982030767,-56394.48027518944
2020-04-27,-30025.460982030767,-56394.48027518944
2020-04-28,-30025.460982030767,-56394.48027518944
2020-04-29,-30025.460982030767,-56394.48027518944
2020-04-30,-30025.460982030767,-56394.48027518944
2020-05-01,-30109.33572296315,-56394.48027518944
2020-05-04,-30109.33572296315,-56394.48027518944
2020-05-05,-30109.33572296315,-56394.48027518944
2020-05-06,-30109.33572296315,-56394.48027518944
2020-05-07,-30109.33572296315,-56394.48027518944
2020-05-08,-30109.33572296315,-56394.48027518944
2020-05-11,-30109.33572296315,-56394.48027518944
2020-05-12,-30109.33572296315,-56394.48027518944
2020-05-13,-30109.33572296315,-56394.48027518944
2020-05-14,-30109.33572296315,-56394.48027518944
2020-05-15,-30109.33572296315,-56394.48027518944
2020-05-18,-30109.33572296315,-56394.48027518944
2020-05-19,-30109.33572296315,-56394.48027518944
2020-05-20,-30109.33572296315,-56394.48027518944
2020-05-21,-30109.33572296315,-56394.48027518944
2020-05-22,-30109.33572296315,-56394.48027518944
2020-05-26,-30109.33572296315,-56394.48027518944
2020-05-27,-30109.33572296315,-56394.48027518944
2020-05-28,-30109.33572296315,-56394.48027518944
2020-05-29,-30109.33572296315,-56394.48027518944
2020-06-01,-30109.33572296315,-56394.48027518944
2020-06-02,-30109.33572296315,-56394.48027518944
2020-06-03,-30109.33572296315,-56394.48027518944
2020-06-04,-30109.33572296315,-56394.48027518944
2020-06-05,-30109.33572296315,-56394.48027518944
2020-06-08,-30109.33572296315,-56394.48027518944
2020-06-09,-30109.33572296315,-56394.48027518944
2020-06-10,-30109.33572296315,-56394.48027518944
2020-06-11,-31609.491297372904,-56394.48027518944
2020-06-12,-31609.491297372904,-56394.48027518944
2020-06-15,-31609.491297372904,-56394.48027518944
2020-06-16,-31609.491297372904,-56394.48027518944
2020-06-17,-31609.491297372904,-56394.48027518944
2020-06-18,-31609.491297372904,-56394.48027518944
2020-06-19,-31609.491297372904,-56394.48027518944
2020-06-22,-31609.491297372904,-56394.48027518944
2020-06-23,-31609.491297372904,-56394.48027518944
2020-06-24,-31633.86130213253,-56394.48027518944
2020-06-25,-31633.86130213253,-56394.48027518944
2020-06-26,-31633.86130213253,-56394.48027518944
2020-06-29,-31633.86130213253,-56394.48027518944
2020-06-30,-31633.86130213253,-56394.48027518944
2020-07-01,-31633.86130213253,-56394.48027518944
2020-07-02,-31633.86130213253,-56394.48027518944
2020-07-06,-31633.86130213253,-56394.48027518944
2020-07-07,-31633.86130213253,-56394.48027518944
2020-07-08,-31633.86130213253,-56394.48027518944
2020-07-09,-31633.86130213253,-56394.48027518944
2020-07-10,-31633.86130213253,-56394.48027518944
2020-07-13,-31633.86130213253,-56394.48027518944
2020-07-14,-31633.86130213253,-56394.48027518944
2020-07-15,-31633.86130213253,-56394.48027518944
2020-07-16,-31633.86130213253,-56394.48027518944
2020-07-17,-31633.86130213253,-56394.48027518944
2020-07-20,-31633.86130213253,-56394.48027518944
2020-07-21,-31633.86130213253,-56394.48027518944
2020-07-22,-31633.86130213253,-56394.48027518944
2020-07-23,-31633.86130213253,-56394.48027518944
2020-07-24,-31633.86130213253,-56394.48027518944
2020-07-27,-31633.86130213253,-56394.48027518944
2020-07-28,-31633.86130213253,-56394.48027518944
2020-07-29,-31633.86130213253,-56394.48027518944
2020-07-30,-31633.86130213253,-56394.48027518944
2020-07-31,-31633.86130213253,-56394.48027518944
2020-08-03,-31633.86130213253,-56394.48027518944
2020-08-04,-31633.86130213253,-56394.48027518944
2020-08-05,-31633.86130213253,-56394.48027518944
2020-08-06,-31633.86130213253,-56394.48027518944
2020-08-07,-31633.86130213253,-56394.48027518944
2020-08-10,-31633.86130213253,-56394.48027518944
2020-08-11,-31855.443084352566,-56394.48027518944
2020-08-12,-31855.443084352566,-56394.48027518944
2020-08-13,-31855.443084352566,-56394.48027518944
2020-08-14,-31855.443084352566,-56394.48027518944
2020-08-17,-31855.443084352566,-56394.48027518944
2020-08-18,-31855.443084352566,-56394.48027518944
2020-08-19,-31855.443084352566,-56394.48027518944
2020-08-20,-31855.443084352566,-56394.48027518944
2020-08-21,-31855.443084352566,-56394.48027518944
2020-08-24,-31855.443084352566,-56394.48027518944
2020-08-25,-31855.443084352566,-56394.48027518944
2020-08-26,-31855.443084352566,-56394.48027518944
2020-08-27,-31855.443084352566,-56394.48027518944
2020-08-28,-31855.443084352566,-56394.48027518944
2020-08-31,-31855.443084352566,-56394.48027518944
2020-09-01,-31855.443084352566,-56394.48027518944
2020-09-02,-31855.443084352566,-56394.48027518944
2020-09-03,-32342.59486092381,-56394.48027518944
2020-09-04,-32342.59486092381,-56394.48027518944
2020-09-08,-32342.59486092381,-56394.48027518944
2020-09-09,-32342.59486092381,-56394.48027518944
2020-09-10,-32342.59486092381,-56394.48027518944
2020-09-11,-32342.59486092381,-56394.48027518944
2020-09-14,-32342.59486092381,-56394.48027518944
2020-09-15,-32342.59486092381,-56394.48027518944
2020-09-16,-32342.59486092381,-56394.48027518944
2020-09-17,-32342.59486092381,-56394.48027518944
2020-09-18,-32342.59486092381,-56394.48027518944
2020-09-21,-32342.59486092381,-56394.48027518944
2020-09-22,-32342.59486092381,-56394.48027518944
2020-09-23,-32428.56550000334,-56394.48027518944
2020-09-24,-32428.56550000334,-56394.48027518944
2020-09-25,-32428.56550000334,-56394.48027518944
2020-09-28,-32428.56550000334,-56394.48027518944
2020-09-29,-32428.56550000334,-56394.48027518944
2020-09-30,-32428.56550000334,-56394.48027518944
2020-10-01,-32428.56550000334,-56394.48027518944
2020-10-02,-32428.56550000334,-56394.48027518944
2020-10-05,-32428.56550000334,-56394.48027518944
2020-10-06,-32428.56550000334,-56394.48027518944
2020-10-07,-32428.56550000334,-56394.48027518944
2020-10-08,-32428.56550000334,-56394.48027518944
2020-10-09,-32428.56550000334,-56394.48027518944
2020-10-12,-32428.56550000334,-56394.48027518944
2020-10-13,-32428.56550000334,-56394.48027518944
2020-10-14,-32428.56550000334,-56394.48027518944
2020-10-15,-32428.56550000334,-56394.48027518944
2020-10-16,-32428.56550000334,-56394.48027518944
2020-10-19,-32428.56550000334,-56394.48027518944
2020-10-20,-32428.56550000334,-56394.48027518944
2020-10-21,-32428.56550000334,-56394.48027518944
2020-10-22,-32428.56550000334,-56394.48027518944
2020-10-23,-32428.56550000334,-56394.48027518944
2020-10-26,-32428.56550000334,-56394.48027518944
2020-10-27,-32428.56550000334,-56394.48027518944
2020-10-28,-32954.19182823312,-56394.48027518944
2020-10-29,-32954.19182823312,-56394.48027518944
2020-10-30,-32954.19182823312,-56394.48027518944
2020-11-02,-32954.19182823312,-56394.48027518944
2020-11-03,-32954.19182823312,-56394.48027518944
2020-11-04,-32954.19182823312,-56394.48027518944
2020-11-05,-32954.19182823312,-56394.48027518944
2020-11-06,-32954.19182823312,-56394.48027518944
2020-11-09,-32954.19182823312,-56394.48027518944
2020-11-10,-32954.19182823312,-56394.48027518944
2020-11-11,-32954.19182823312,-56394.48027518944
2020-11-12,-32954.19182823312,-56394.48027518944
2020-11-13,-32954.19182823312,-56394.48027518944
2020-11-16,-32954.19182823312,-56394.48027518944
2020-11-17,-32954.19182823312,-56394.48027518944
2020-11-18,-32954.19182823312,-56394.48027518944
2020-11-19,-32954.19182823312,-56394.48027518944
2020-11-20,-32954.19182823312,-56394.48027518944
2020-11-23,-32954.19182823312,-56394.48027518944
2020-11-24,-32954.19182823312,-56394.48027518944
2020-11-25,-32954.19182823312,-56394.48027518944
2020-11-27,-32954.19182823312,-56394.48027518944
2020-11-30,-32954.19182823312,-56394.48027518944
2020-12-01,-32954.19182823312,-56394.48027518944
2020-12-02,-32954.19182823312,-56394.48027518944
2020-12-03,-32954.19182823312,-56394.48027518944
2020-12-04,-32954.19182823312,-56394.48027518944
2020-12-07,-32954.19182823312,-56394.48027518944
2020-12-08,-32954.19182823312,-56394.48027518944
2020-12-09,-32954.19182823312,-56394.48027518944
2020-12-10,-32954.19182823312,-56394.48027518944
2020-12-11,-32954.19182823312,-56394.48027518944
2020-12-14,-32954.19182823312,-56394.48027518944
2020-12-15,-32954.19182823312,-56394.48027518944
2020-12-16,-32954.19182823312,-56394.48027518944
2020-12-17,-32954.19182823312,-56394.48027518944
2020-12-18,-32954.19182823312,-56394.48027518944
2020-12-21,-32954.19182823312,-56394.48027518944
2020-12-22,-32954.19182823312,-56394.48027518944
2020-12-23,-32954.19182823312,-56394.48027518944
2020-12-24,-32954.19182823312,-56394.48027518944
2020-12-28,-32954.19182823312,-56394.48027518944
2020-12-29,-32954.19182823312,-56394.48027518944
2020-12-30,-32954.19182823312,-56394.48027518944
2020-12-31,-32954.19182823312,-56394.48027518944
2021-01-04,-32954.19182823312,-56394.48027518944
2021-01-05,-32954.19182823312,-56394.48027518944
2021-01-06,-32954.19182823312,-56394.48027518944
2021-01-07,-32954.19182823312,-56394.48027518944
2021-01-08,-32954.19182823312,-56394.48027518944
2021-01-11,-32954.19182823312,-56394.48027518944
2021-01-12,-32954.19182823312,-56394.48027518944
2021-01-13,-32954.19182823312,-56394.48027518944
2021-01-14,-32954.19182823312,-56394.48027518944
2021-01-15,-32954.19182823312,-56394.48027518944
2021-01-19,-32954.19182823312,-56394.48027518944
2021-01-20,-32954.19182823312,-56394.48027518944
2021-01-21,-32954.19182823312,-56394.48027518944
2021-01-22,-32954.19182823312,-56394.48027518944
2021-01-25,-32954.19182823312,-56394.48027518944
2021-01-26,-32954.19182823312,-56394.48027518944
2021-01-27,-32954.19182823312,-56394.48027518944
2021-01-28,-32954.19182823312,-56394.48027518944
2021-01-29,-32954.19182823312,-56394.48027518944
2021-02-01,-32954.19182823312,-56394.48027518944
2021-02-02,-32954.19182823312,-56394.48027518944
2021-02-03,-32954.19182823312,-56394.48027518944
2021-02-04,-32954.19182823312,-56394.48027518944
2021-02-05,-32954.19182823312,-56394.48027518944
2021-02-08,-32954.19182823312,-56394.48027518944
2021-02-09,-32954.19182823312,-56394.48027518944
2021-02-10,-32954.19182823312,-56394.48027518944
2021-02-11,-32954.19182823312,-56394.48027518944
2021-02-12,-32954.19182823312,-56394.48027518944
2021-02-16,-32954.19182823312,-56394.48027518944
2021-02-17,-32954.19182823312,-56394.48027518944
2021-02-18,-32954.19182823312,-56394.48027518944
2021-02-19,-32954.19182823312,-56394.48027518944
2021-02-22,-32954.19182823312,-56394.48027518944
2021-02-23,-32954.19182823312,-56394.48027518944
2021-02-24,-32677.321880494386,-56394.48027518944
2021-02-25,-33089.57630401082,-56394.48027518944
2021-02-26,-32427.786678104665,-56394.48027518944
2021-03-01,-32427.786678104665,-56394.48027518944
2021-03-02,-32427.786678104665,-56394.48027518944
2021-03-03,-32427.786678104665,-56394.48027518944
2021-03-04,-32427.786678104665,-56394.48027518944
2021-03-05,-32427.786678104665,-56394.48027518944
2021-03-08,-32427.786678104665,-56394.48027518944
2021-03-09,-30431.490229080147,-56394.48027518944
2021-03-10,-30431.490229080147,-56394.48027518944
2021-03-11,-28545.765759327864,-56394.48027518944
2021-03-12,-24719.78202109542,-45437.33154979314
2021-03-15,-24719.78202109542,-45437.33154979314
2021-03-16,-21499.257761872665,-34605.334546422564
2021-03-17,-21499.257761872665,-34605.334546422564
2021-03-18,-18779.99581676035,-25948.200484600355
2021-03-19,-18779.99581676035,-25948.200484600355
2021-03-22,-18779.99581676035,-25948.200484600355
2021-03-23,-18779.99581676035,-25948.200484600355
2021-03-24,-18779.99581676035,-25948.200484600355
2021-03-25,-18779.99581676035,-25948.200484600355
2021-03-26,-18779.99581676035,-25948.200484600355
2021-03-29,-18779.99581676035,-25948.200484600355
2021-03-30,-18779.99581676035,-25948.200484600355
2021-03-31,-18560.041257653458,-25948.200484600355
2021-04-01,-17763.890858078106,-25568.489675793884
2021-04-05,-17763.890858078106,-25568.489675793884
2021-04-06,-17763.890858078106,-25568.489675793884
2021-04-07,-17763.890858078106,-25568.489675793884
2021-04-08,-17763.890858078106,-25568.489675793884
2021-04-09,-17763.890858078106,-25568.489675793884
2021-04-12,-17763.890858078106,-25568.489675793884
2021-04-13,-17763.890858078106,-25568.489675793884
2021-04-14,-17763.890858078106,-25568.489675793884
2021-04-15,-17763.890858078106,-25568.489675793884
2021-04-16,-17763.890858078106,-25568.489675793884
2021-04-19,-17763.890858078106,-25568.489675793884
2021-04-20,-17763.890858078106,-25568.489675793884
2021-04-21,-17441.835309516908,-25568.489675793884
2021-04-22,-17441.835309516908,-25568.489675793884
2021-04-23,-17441.835309516908,-25568.489675793884
2021-04-26,-17441.835309516908,-25568.489675793884
2021-04-27,-17441.835309516908,-25568.489675793884
2021-04-28,-17441.835309516908,-25568.489675793884
2021-04-29,-17441.835309516908,-25568.489675793884
2021-04-30,-17441.835309516908,-25568.489675793884
2021-05-03,-17291.82543650689,-25568.489675793884
2021-05-04,-17291.82543650689,-25568.489675793884
2021-05-05,-17291.82543650689,-25568.489675793884
2021-05-06,-17291.82543650689,-25568.489675793884
2021-05-07,-17291.82543650689,-25568.489675793884
2021-05-10,-17291.82543650689,-25568.489675793884
2021-05-11,-17291.82543650689,-25568.489675793884
2021-05-12,-17747.93746235455,-25568.489675793884
2021-05-13,-17747.93746235455,-25568.489675793884
2021-05-14,-17747.93746235455,-25568.489675793884
2021-05-17,-17747.93746235455,-25568.489675793884
2021-05-18,-17747.93746235455,-25568.489675793884
2021-05-19,-17747.93746235455,-25568.489675793884
2021-05-20,-17747.93746235455,-25568.489675793884
2021-05-21,-17747.93746235455,-25568.489675793884
2021-05-24,-17747.93746235455,-25568.489675793884
2021-05-25,-17747.93746235455,-25568.489675793884
2021-05-26,-17747.93746235455,-25568.489675793884
2021-05-27,-17747.93746235455,-25568.489675793884
2021-05-28,-17747.93746235455,-25568.489675793884
2021-06-01,-17747.93746235455,-25568.489675793884
2021-06-02,-17747.93746235455,-25568.489675793884
2021-06-03,-17747.93746235455,-25568.489675793884
2021-06-04,-17747.93746235455,-25568.489675793884
2021-06-07,-17747.93746235455,-25568.489675793884
2021-06-08,-17747.93746235455,-25568.489675793884
2021-06-09,-17747.93746235455,-25568.489675793884
2021-06-10,-17747.93746235455,-25568.489675793884
2021-06-11,-16137.323012764557,-22065.915989330384
2021-06-14,-16137.323012764557,-22065.915989330384
2021-06-15,-16137.323012764557,-22065.915989330384
2021-06-16,-16137.323012764557,-22065.915989330384
2021-06-17,-16137.323012764557,-22065.915989330384
2021-06-18,-16137.323012764557,-22065.915989330384
2021-06-21,-16137.323012764557,-22065.915989330384
2021-06-22,-16137.323012764557,-22065.915989330384
2021-06-23,-16137.323012764557,-22065.915989330384
2021-06-24,-15922.815149411044,-22065.915989330384
2021-06-25,-15922.815149411044,-22065.915989330384
2021-06-28,-15843.5578192509,-22065.915989330384
2021-06-29,-15843.5578192509,-22065.915989330384
2021-06-30,-15843.5578192509,-22065.915989330384
2021-07-01,-15843.5578192509,-22065.915989330384
2021-07-02,-15843.5578192509,-22065.915989330384
2021-07-06,-15843.5578192509,-22065.915989330384
2021-07-07,-15843.5578192509,-22065.915989330384
2021-07-08,-15843.5578192509,-22065.915989330384
2021-07-09,-15843.5578192509,-22065.915989330384
2021-07-12,-15843.5578192509,-22065.915989330384
2021-07-13,-15843.5578192509,-22065.915989330384
2021-07-14,-15843.5578192509,-22065.915989330384
2021-07-15,-15843.5578192509,-22065.915989330384
2021-07-16,-15843.5578192509,-22065.915989330384
2021-07-19,-15843.5578192509,-22065.915989330384
2021-07-20,-15843.5578192509,-22065.915989330384
2021-07-21,-15843.5578192509,-22065.915989330384
2021-07-22,-15843.5578192509,-22065.915989330384
2021-07-23,-15843.5578192509,-22065.915989330384
2021-07-26,-15843.5578192509,-22065.915989330384
2021-07-27,-15843.5578192509,-22065.915989330384
2021-07-28,-15843.5578192509,-22065.915989330384
2021-07-29,-15843.5578192509,-22065.915989330384
2021-07-30,-15843.5578192509,-22065.915989330384
2021-08-02,-15843.5578192509,-22065.915989330384
2021-08-03,-15843.5578192509,-22065.915989330384
2021-08-04,-15843.5578192509,-22065.915989330384
2021-08-05,-15843.5578192509,-22065.915989330384
2021-08-06,-15843.5578192509,-22065.915989330384
2021-08-09,-15843.5578192509,-22065.915989330384
2021-08-10,-15843.5578192509,-22065.915989330384
2021-08-11,-15342.463181295276,-22065.915989330384
2021-08-12,-15342.463181295276,-22065.915989330384
2021-08-13,-15342.463181295276,-22065.915989330384
2021-08-16,-15342.463181295276,-22065.915989330384
2021-08-17,-15342.463181295276,-22065.915989330384
2021-08-18,-15342.463181295276,-22065.915989330384
2021-08-19,-15342.463181295276,-22065.915989330384
2021-08-20,-15342.463181295276,-22065.915989330384
2021-08-23,-15342.463181295276,-22065.915989330384
2021-08-24,-15342.463181295276,-22065.915989330384
2021-08-25,-15342.463181295276,-22065.915989330384
2021-08-26,-15342.463181295276,-22065.915989330384
2021-08-27,-15342.463181295276,-22065.915989330384
2021-08-30,-15342.463181295276,-22065.915989330384
2021-08-31,-15342.463181295276,-22065.915989330384
2021-09-01,-15342.463181295276,-22065.915989330384
2021-09-02,-15342.463181295276,-22065.915989330384
2021-09-03,-14402.06009097006,-20565.645839577122
2021-09-07,-14380.77825173012,-20565.645839577122
2021-09-08,-13886.369758107234,-20565.645839577122
2021-09-09,-13886.369758107234,-20565.645839577122
2021-09-10,-13816.599792682584,-20565.645839577122
2021-09-13,-13816.599792682584,-20565.645839577122
2021-09-14,-13816.599792682584,-20565.645839577122
2021-09-15,-13816.599792682584,-20565.645839577122
2021-09-16,-13816.599792682584,-20565.645839577122
2021-09-17,-13816.599792682584,-20565.645839577122
2021-09-20,-13816.599792682584,-20565.645839577122
2021-09-21,-13816.599792682584,-20565.645839577122
2021-09-22,-13816.599792682584,-20565.645839577122
2021-09-23,-13129.159722192308,-20565.645839577122
2021-09-24,-13129.159722192308,-20565.645839577122
2021-09-27,-13129.159722192308,-20565.645839577122
2021-09-28,-13861.494204374509,-20759.421486753527
2021-09-29,-13861.494204374509,-20759.421486753527
