Date,VaR_95,VaR_99
2020-03-27,9833.946295493013,45214.15080381879
2020-03-30,9833.946295493013,45214.15080381879
2020-03-31,11149.29213209991,45214.15080381879
2020-04-01,11584.288819547084,45214.15080381879
2020-04-02,11584.288819547084,45214.15080381879
2020-04-03,11584.288819547084,45214.15080381879
2020-04-06,11584.288819547084,45214.15080381879
2020-04-07,11584.288819547084,45214.15080381879
2020-04-08,11584.288819547084,45214.15080381879
2020-04-09,11584.288819547084,45214.15080381879
2020-04-13,11584.288819547084,45214.15080381879
2020-04-14,11584.288819547084,45214.15080381879
2020-04-15,11584.288819547084,45214.15080381879
2020-04-16,11584.288819547084,45214.15080381879
2020-04-17,11584.288819547084,45214.15080381879
2020-04-20,11584.288819547084,45214.15080381879
2020-04-21,11863.639026321,45214.15080381879
2020-04-22,11863.639026321,45214.15080381879
2020-04-23,11863.639026321,45214.15080381879
2020-04-24,11863.639026321,45214.15080381879
2020-04-27,11863.639026321,45214.15080381879
2020-04-28,11863.639026321,45214.15080381879
2020-04-29,11863.639026321,45214.15080381879
2020-04-30,11863.639026321,45214.15080381879
2020-05-01,12212.393364252546,45214.15080381879
2020-05-04,12212.393364252546,45214.15080381879
2020-05-05,12212.393364252546,45214.15080381879
2020-05-06,12212.393364252546,45214.15080381879
2020-05-07,12212.393364252546,45214.15080381879
2020-05-08,12212.393364252546,45214.15080381879
2020-05-11,12212.393364252546,45214.15080381879
2020-05-12,12212.393364252546,45214.15080381879
2020-05-13,12212.393364252546,45214.15080381879
2020-05-14,12212.393364252546,45214.15080381879
2020-05-15,12212.393364252546,45214.15080381879
2020-05-18,12212.393364252546,45214.15080381879
2020-05-19,12212.393364252546,45214.15080381879
2020-05-20,12212.393364252546,45214.15080381879
2020-05-21,12212.393364252546,45214.15080381879
2020-05-22,12212.393364252546,45214.15080381879
2020-05-26,12212.393364252546,45214.15080381879
2020-05-27,12212.393364252546,45214.15080381879
2020-05-28,12212.393364252546,45214.15080381879
2020-05-29,12212.393364252546,45214.15080381879
2020-06-01,12212.393364252546,45214.15080381879
2020-06-02,12212.393364252546,45214.15080381879
2020-06-03,12212.393364252546,45214.15080381879
2020-06-04,12212.393364252546,45214.15080381879
2020-06-05,12212.393364252546,45214.15080381879
2020-06-08,12212.393364252546,45214.15080381879
2020-06-09,12212.393364252546,45214.15080381879
2020-06-10,12212.393364252546,45214.15080381879
2020-06-11,12760.68146474038,45214.15080381879
2020-06-12,12760.68146474038,45214.15080381879
2020-06-15,12760.68146474038,45214.15080381879
2020-06-16,12760.68146474038,45214.15080381879
2020-06-17,12760.68146474038,45214.15080381879
2020-06-18,12760.68146474038,45214.15080381879
2020-06-19,12760.68146474038,45214.15080381879
2020-06-22,12760.68146474038,45214.15080381879
2020-06-23,12760.68146474038,45214.15080381879
2020-06-24,13186.035627067158,45214.15080381879
2020-06-25,13186.035627067158,45214.15080381879
2020-06-26,13186.035627067158,45214.15080381879
2020-06-29,13186.035627067158,45214.15080381879
2020-06-30,13186.035627067158,45214.15080381879
2020-07-01,13186.035627067158,45214.15080381879
2020-07-02,13186.035627067158,45214.15080381879
2020-07-06,13186.035627067158,45214.15080381879
2020-07-07,13186.035627067158,45214.15080381879
2020-07-08,13186.035627067158,45214.15080381879
2020-07-09,13186.035627067158,45214.15080381879
2020-07-10,13186.035627067158,45214.15080381879
2020-07-13,13186.035627067158,45214.15080381879
2020-07-14,13186.035627067158,45214.15080381879
2020-07-15,13186.035627067158,45214.15080381879
2020-07-16,13186.035627067158,45214.15080381879
2020-07-17,13186.035627067158,45214.15080381879
2020-07-20,13186.035627067158,45214.15080381879
2020-07-21,13186.035627067158,45214.15080381879
2020-07-22,13186.035627067158,45214.15080381879
2020-07-23,13186.035627067158,45214.15080381879
2020-07-24,13186.035627067158,45214.15080381879
2020-07-27,13186.035627067158,45214.15080381879
2020-07-28,13186.035627067158,45214.15080381879
2020-07-29,13186.035627067158,45214.15080381879
2020-07-30,13186.035627067158,45214.15080381879
2020-07-31,13186.035627067158,45214.15080381879
2020-08-03,13186.035627067158,45214.15080381879
2020-08-04,13186.035627067158,45214.15080381879
2020-08-05,13186.035627067158,45214.15080381879
2020-08-06,13186.035627067158,45214.15080381879
2020-08-07,13186.035627067158,45214.15080381879
2020-08-10,13186.035627067158,45214.15080381879
2020-08-11,14183.941036579963,45214.15080381879
2020-08-12,14183.941036579963,45214.15080381879
2020-08-13,14183.941036579963,45214.15080381879
2020-08-14,14183.941036579963,45214.15080381879
2020-08-17,14183.941036579963,45214.15080381879
2020-08-18,14183.941036579963,45214.15080381879
2020-08-19,14183.941036579963,45214.15080381879
2020-08-20,14183.941036579963,45214.15080381879
2020-08-21,14183.941036579963,45214.15080381879
2020-08-24,14183.941036579963,45214.15080381879
2020-08-25,14183.941036579963,45214.15080381879
2020-08-26,14183.941036579963,45214.15080381879
2020-08-27,14183.941036579963,45214.15080381879
2020-08-28,14183.941036579963,45214.15080381879
2020-08-31,14183.941036579963,45214.15080381879
2020-09-01,14183.941036579963,45214.15080381879
2020-09-02,14183.941036579963,45214.15080381879
2020-09-03,15511.14620739625,45214.15080381879
2020-09-04,15511.14620739625,45214.15080381879
2020-09-08,15615.102233194932,45214.15080381879
2020-09-09,15615.102233194932,45214.15080381879
2020-09-10,15615.102233194932,45214.15080381879
2020-09-11,15615.102233194932,45214.15080381879
2020-09-14,15615.102233194932,45214.15080381879
2020-09-15,15615.102233194932,45214.15080381879
2020-09-16,15615.102233194932,45214.15080381879
2020-09-17,15615.102233194932,45214.15080381879
2020-09-18,15615.102233194932,45214.15080381879
2020-09-21,15615.102233194932,45214.15080381879
2020-09-22,15615.102233194932,45214.15080381879
2020-09-23,16054.964150668642,45214.15080381879
2020-09-24,16054.964150668642,45214.15080381879
2020-09-25,16054.964150668642,45214.15080381879
2020-09-28,16054.964150668642,45214.15080381879
2020-09-29,16054.964150668642,45214.15080381879
2020-09-30,16054.964150668642,45214.15080381879
2020-10-01,16054.964150668642,45214.15080381879
2020-10-02,16054.964150668642,45214.15080381879
2020-10-05,16054.964150668642,45214.15080381879
2020-10-06,16054.964150668642,45214.15080381879
2020-10-07,16054.964150668642,45214.15080381879
2020-10-08,16054.964150668642,45214.15080381879
2020-10-09,16054.964150668642,45214.15080381879
2020-10-12,16054.964150668642,45214.15080381879
2020-10-13,16054.964150668642,45214.15080381879
2020-10-14,16054.964150668642,45214.15080381879
2020-10-15,16054.964150668642,45214.15080381879
2020-10-16,16054.964150668642,45214.15080381879
2020-10-19,16054.964150668642,45214.15080381879
2020-10-20,16054.964150668642,45214.15080381879
2020-10-21,16054.964150668642,45214.15080381879
2020-10-22,16054.964150668642,45214.15080381879
2020-10-23,16054.964150668642,45214.15080381879
2020-10-26,16054.964150668642,45214.15080381879
2020-10-27,16054.964150668642,45214.15080381879
2020-10-28,16312.140584735796,45214.15080381879
2020-10-29,16312.140584735796,45214.15080381879
2020-10-30,16312.140584735796,45214.15080381879
2020-11-02,16312.140584735796,45214.15080381879
2020-11-03,16312.140584735796,45214.15080381879
2020-11-04,16312.140584735796,45214.15080381879
2020-11-05,16312.140584735796,45214.15080381879
2020-11-06,16312.140584735796,45214.15080381879
2020-11-09,16312.140584735796,45214.15080381879
2020-11-10,16312.140584735796,45214.15080381879
2020-11-11,16312.140584735796,45214.15080381879
2020-11-12,16312.140584735796,45214.15080381879
2020-11-13,16312.140584735796,45214.15080381879
2020-11-16,16312.140584735796,45214.15080381879
2020-11-17,16312.140584735796,45214.15080381879
2020-11-18,16312.140584735796,45214.15080381879
2020-11-19,16312.140584735796,45214.15080381879
2020-11-20,16312.140584735796,45214.15080381879
2020-11-23,16312.140584735796,45214.15080381879
2020-11-24,16312.140584735796,45214.15080381879
2020-11-25,16312.140584735796,45214.15080381879
2020-11-27,16312.140584735796,45214.15080381879
2020-11-30,16312.140584735796,45214.15080381879
2020-12-01,16312.140584735796,45214.15080381879
2020-12-02,16312.140584735796,45214.15080381879
2020-12-03,16312.140584735796,45214.15080381879
2020-12-04,16312.140584735796,45214.15080381879
2020-12-07,16312.140584735796,45214.15080381879
2020-12-08,16312.140584735796,45214.15080381879
2020-12-09,16312.140584735796,45214.15080381879
2020-12-10,16312.140584735796,45214.15080381879
2020-12-11,16312.140584735796,45214.15080381879
2020-12-14,16312.140584735796,45214.15080381879
2020-12-15,16312.140584735796,45214.15080381879
2020-12-16,16312.140584735796,45214.15080381879
2020-12-17,16312.140584735796,45214.15080381879
2020-12-18,16312.140584735796,45214.15080381879
2020-12-21,16312.140584735796,45214.15080381879
2020-12-22,16312.140584735796,45214.15080381879
2020-12-23,16312.140584735796,45214.15080381879
2020-12-24,16312.140584735796,45214.15080381879
2020-12-28,16312.140584735796,45214.15080381879
2020-12-29,16312.140584735796,45214.15080381879
2020-12-30,16312.140584735796,45214.15080381879
2020-12-31,16312.140584735796,45214.15080381879
2021-01-04,16312.140584735796,45214.15080381879
2021-01-05,16312.140584735796,45214.15080381879
2021-01-06,16312.140584735796,45214.15080381879
2021-01-07,16312.140584735796,45214.15080381879
2021-01-08,16312.140584735796,45214.15080381879
2021-01-11,16312.140584735796,45214.15080381879
2021-01-12,16312.140584735796,45214.15080381879
2021-01-13,16312.140584735796,45214.15080381879
2021-01-14,16312.140584735796,45214.15080381879
2021-01-15,16312.140584735796,45214.15080381879
2021-01-19,16312.140584735796,45214.15080381879
2021-01-20,16312.140584735796,45214.15080381879
2021-01-21,16312.140584735796,45214.15080381879
2021-01-22,16312.140584735796,45214.15080381879
2021-01-25,16312.140584735796,45214.15080381879
2021-01-26,16312.140584735796,45214.15080381879
2021-01-27,16312.140584735796,45214.15080381879
2021-01-28,16312.140584735796,45214.15080381879
2021-01-29,16312.140584735796,45214.15080381879
2021-02-01,16312.140584735796,45214.15080381879
2021-02-02,16312.140584735796,45214.15080381879
2021-02-03,16312.140584735796,45214.15080381879
2021-02-04,16312.140584735796,45214.15080381879
2021-02-05,16312.140584735796,45214.15080381879
2021-02-08,16312.140584735796,45214.15080381879
2021-02-09,16312.140584735796,45214.15080381879
2021-02-10,16312.140584735796,45214.15080381879
2021-02-11,16312.140584735796,45214.15080381879
2021-02-12,16312.140584735796,45214.15080381879
2021-02-16,16312.140584735796,45214.15080381879
2021-02-17,16312.140584735796,45214.15080381879
2021-02-18,16312.140584735796,45214.15080381879
2021-02-19,16312.140584735796,45214.15080381879
2021-02-22,16312.140584735796,45214.15080381879
2021-02-23,16312.140584735796,45214.15080381879
2021-02-24,16054.964150668642,45214.15080381879
2021-02-25,16312.140584735796,45214.15080381879
2021-02-26,16054.964150668642,45214.15080381879
2021-03-01,16054.964150668642,45214.15080381879
2021-03-02,16054.964150668642,45214.15080381879
2021-03-03,16054.964150668642,45214.15080381879
2021-03-04,16054.964150668642,45214.15080381879
2021-03-05,16054.964150668642,45214.15080381879
2021-03-08,16054.964150668642,45214.15080381879
2021-03-09,15615.102233194932,44214.20976569275
2021-03-10,15615.102233194932,44214.20976569275
2021-03-11,15261.584823836269,40204.21496263279
2021-03-12,14360.983908707653,27463.08515587634
2021-03-15,14360.983908707653,27463.08515587634
2021-03-16,13514.577645327097,22903.28840617052
2021-03-17,13514.577645327097,22903.28840617052
2021-03-18,13186.035627067158,22158.326724618113
2021-03-19,13186.035627067158,22158.326724618113
2021-03-22,13186.035627067158,22158.326724618113
2021-03-23,13186.035627067158,22158.326724618113
2021-03-24,13186.035627067158,22158.326724618113
2021-03-25,13186.035627067158,22158.326724618113
2021-03-26,13186.035627067158,22158.326724618113
2021-03-29,13186.035627067158,22158.326724618113
2021-03-30,13186.035627067158,22158.326724618113
2021-03-31,12683.692981837334,22158.326724618113
2021-04-01,12292.105156639931,21561.11526251952
2021-04-05,12292.105156639931,21561.11526251952
2021-04-06,12292.105156639931,21561.11526251952
2021-04-07,12292.105156639931,21561.11526251952
2021-04-08,12292.105156639931,21561.11526251952
2021-04-09,12292.105156639931,21561.11526251952
2021-04-12,12292.105156639931,21561.11526251952
2021-04-13,12292.105156639931,21561.11526251952
2021-04-14,12292.105156639931,21561.11526251952
2021-04-15,12292.105156639931,21561.11526251952
2021-04-16,12292.105156639931,21561.11526251952
2021-04-19,12292.105156639931,21561.11526251952
2021-04-20,12292.105156639931,21561.11526251952
2021-04-21,11705.91998688194,21561.11526251952
2021-04-22,11705.91998688194,21561.11526251952
2021-04-23,11705.91998688194,21561.11526251952
2021-04-26,11705.91998688194,21561.11526251952
2021-04-27,11705.91998688194,21561.11526251952
2021-04-28,11705.91998688194,21561.11526251952
2021-04-29,11705.91998688194,21561.11526251952
2021-04-30,11596.989756726549,21561.11526251952
2021-05-03,10806.42765316841,21561.11526251952
2021-05-04,10806.42765316841,21561.11526251952
2021-05-05,10806.42765316841,21561.11526251952
2021-05-06,10806.42765316841,21561.11526251952
2021-05-07,10806.42765316841,21561.11526251952
2021-05-10,10806.42765316841,21561.11526251952
2021-05-11,10806.42765316841,21561.11526251952
2021-05-12,11596.989756726549,21561.11526251952
2021-05-13,11596.989756726549,21561.11526251952
2021-05-14,11596.989756726549,21561.11526251952
2021-05-17,11596.989756726549,21561.11526251952
2021-05-18,11596.989756726549,21561.11526251952
2021-05-19,11596.989756726549,21561.11526251952
2021-05-20,11596.989756726549,21561.11526251952
2021-05-21,11596.989756726549,21561.11526251952
2021-05-24,11596.989756726549,21561.11526251952
2021-05-25,11596.989756726549,21561.11526251952
2021-05-26,11596.989756726549,21561.11526251952
2021-05-27,11596.989756726549,21561.11526251952
2021-05-28,11596.989756726549,21561.11526251952
2021-06-01,11596.989756726549,21561.11526251952
2021-06-02,11596.989756726549,21561.11526251952
2021-06-03,11596.989756726549,21561.11526251952
2021-06-04,11596.989756726549,21561.11526251952
2021-06-07,11596.989756726549,21561.11526251952
2021-06-08,11596.989756726549,21561.11526251952
2021-06-09,11596.989756726549,21561.11526251952
2021-06-10,11596.989756726549,21561.11526251952
2021-06-11,10806.42765316841,19228.19620624994
2021-06-14,10806.42765316841,19228.19620624994
2021-06-15,10806.42765316841,19228.19620624994
2021-06-16,10806.42765316841,19228.19620624994
2021-06-17,10806.42765316841,19228.19620624994
2021-06-18,10806.42765316841,19228.19620624994
2021-06-21,10806.42765316841,19228.19620624994
2021-06-22,10806.42765316841,19228.19620624994
2021-06-23,10806.42765316841,19228.19620624994
2021-06-24,10291.904123782402,19228.19620624994
2021-06-25,10291.904123782402,19228.19620624994
2021-06-28,9877.98657619974,19228.19620624994
2021-06-29,9877.98657619974,19228.19620624994
2021-06-30,9877.98657619974,19228.19620624994
2021-07-01,9877.98657619974,19228.19620624994
2021-07-02,9877.98657619974,19228.19620624994
2021-07-06,9877.98657619974,19228.19620624994
2021-07-07,9877.98657619974,19228.19620624994
2021-07-08,9877.98657619974,19228.19620624994
2021-07-09,9877.98657619974,19228.19620624994
2021-07-12,9877.98657619974,19228.19620624994
2021-07-13,9877.98657619974,19228.19620624994
2021-07-14,9877.98657619974,19228.19620624994
2021-07-15,9877.98657619974,19228.19620624994
2021-07-16,9877.98657619974,19228.19620624994
2021-07-19,9877.98657619974,19228.19620624994
2021-07-20,9877.98657619974,19228.19620624994
2021-07-21,9877.98657619974,19228.19620624994
2021-07-22,9877.98657619974,19228.19620624994
2021-07-23,9877.98657619974,19228.19620624994
2021-07-26,9877.98657619974,19228.19620624994
2021-07-27,9877.98657619974,19228.19620624994
2021-07-28,9877.98657619974,19228.19620624994
2021-07-29,9877.98657619974,19228.19620624994
2021-07-30,9877.98657619974,19228.19620624994
2021-08-02,9877.98657619974,19228.19620624994
2021-08-03,9877.98657619974,19228.19620624994
2021-08-04,9877.98657619974,19228.19620624994
2021-08-05,9877.98657619974,19228.19620624994
2021-08-06,9877.98657619974,19228.19620624994
2021-08-09,9877.98657619974,19228.19620624994
2021-08-10,9877.98657619974,19228.19620624994
2021-08-11,9491.079465070698,19228.19620624994
2021-08-12,9491.079465070698,19228.19620624994
2021-08-13,9491.079465070698,19228.19620624994
2021-08-16,9491.079465070698,19228.19620624994
2021-08-17,9491.079465070698,19228.19620624994
2021-08-18,9491.079465070698,19228.19620624994
2021-08-19,9491.079465070698,19228.19620624994
2021-08-20,9491.079465070698,19228.19620624994
2021-08-23,9491.079465070698,19228.19620624994
2021-08-24,9491.079465070698,19228.19620624994
2021-08-25,9491.079465070698,19228.19620624994
2021-08-26,9491.079465070698,19228.19620624994
2021-08-27,9491.079465070698,19228.19620624994
2021-08-30,9491.079465070698,19228.19620624994
2021-08-31,9491.079465070698,19228.19620624994
2021-09-01,9491.079465070698,19228.19620624994
2021-09-02,9491.079465070698,19228.19620624994
2021-09-03,9146.204210579099,17021.625876775073
2021-09-07,8983.552791326932,17021.625876775073
2021-09-08,8879.334107789306,17021.625876775073
2021-09-09,8879.334107789306,17021.625876775073
2021-09-10,8640.299006852272,17021.625876775073
2021-09-13,8640.299006852272,17021.625876775073
2021-09-14,8640.299006852272,17021.625876775073
2021-09-15,8640.299006852272,17021.625876775073
2021-09-16,8640.299006852272,17021.625876775073
2021-09-17,8640.299006852272,17021.625876775073
2021-09-20,8640.299006852272,17021.625876775073
2021-09-21,8414.899786307173,17021.625876775073
2021-09-22,8414.899786307173,17021.625876775073
2021-09-23,8071.7326992807775,16075.31552089953
2021-09-24,8071.7326992807775,16075.31552089953
2021-09-27,8071.7326992807775,16075.31552089953
2021-09-28,8414.899786307173,17307.649287461973
2021-09-29,8414.899786307173,17307.649287461973
2021-09-30,8414.899786307173,17307.649287461973
2021-10-01,8414.899786307173,17307.649287461973
2021-10-04,8414.899786307173,17307.649287461973
2021-10-05,8414.899786307173,17307.649287461973
2021-10-06,8071.7326992807775,17307.649287461973
2021-10-07,8071.7326992807775,17307.649287461973
2021-10-08,8071.7326992807775,17307.649287461973
2021-10-11,8071.7326992807775,17307.649287461973
2021-10-12,8071.7326992807775,17307.649287461973
2021-10-13,8071.7326992807775,17307.649287461973
2021-10-14,8071.7326992807775,17307.649287461973
2021-10-15,8071.7326992807775,17307.649287461973
2021-10-18,8071.7326992807775,17307.649287461973
2021-10-19,7876.716740700099,17307.649287461973
2021-10-20,7876.716740700099,17307.649287461973
2021-10-21,7876.716740700099,17307.649287461973
2021-10-22,7876.716740700099,17307.649287461973
2021-10-25,7876.716740700099,17307.649287461973
2021-10-26,7724.652050436225,17307.649287461973
2021-10-27,7724.652050436225,17307.649287461973
2021-10-28,7547.193433386017,16075.31552089953
2021-10-29,7547.193433386017,16075.31552089953
2021-11-01,7354.281013592598,16075.31552089953
2021-11-02,7354.281013592598,16075.31552089953
2021-11-03,7354.281013592598,16075.31552089953
2021-11-04,7354.281013592598,16075.31552089953
2021-11-05,7354.281013592598,16075.31552089953
2021-11-08,7354.281013592598,16075.31552089953
2021-11-09,7354.281013592598,16075.31552089953
2021-11-10,7547.193433386017,16075.31552089953
2021-11-11,7547.193433386017,16075.31552089953
2021-11-12,7547.193433386017,16075.31552089953
2021-11-15,7547.193433386017,16075.31552089953
2021-11-16,7547.193433386017,16075.31552089953
2021-11-17,7547.193433386017,16075.31552089953
2021-11-18,7499.09325849501,16075.31552089953
2021-11-19,7499.09325849501,16075.31552089953
2021-11-22,7724.652050436225,16075.31552089953
2021-11-23,7724.652050436225,16075.31552089953
2021-11-24,7724.652050436225,16075.31552089953
2021-11-26,7724.652050436225,16075.31552089953
2021-11-29,7724.652050436225,16075.31552089953
2021-11-30,7776.639878958691,16075.31552089953
2021-12-01,7776.639878958691,16075.31552089953
2021-12-02,7776.639878958691,16075.31552089953
2021-12-03,7776.639878958691,16075.31552089953
2021-12-06,7776.639878958691,16075.31552089953
2021-12-07,7776.639878958691,16075.31552089953
2021-12-08,7776.639878958691,16075.31552089953
2021-12-09,7724.652050436225,16075.31552089953
2021-12-10,7724.652050436225,16075.31552089953
2021-12-13,7724.652050436225,16075.31552089953
2021-12-14,7724.652050436225,16075.31552089953
2021-12-15,7724.652050436225,16075.31552089953
2021-12-16,7724.652050436225,16075.31552089953
2021-12-17,7724.652050436225,16075.31552089953
2021-12-20,7776.639878958691,16075.31552089953
2021-12-21,7776.639878958691,16075.31552089953
2021-12-22,7776.639878958691,16075.31552089953
2021-12-23,7776.639878958691,16075.31552089953
2021-12-27,7776.639878958691,16075.31552089953
2021-12-28,7776.639878958691,16075.31552089953
2021-12-29,7776.639878958691,16075.31552089953
2021-12-30,7776.639878958691,16075.31552089953
2021-12-31,7776.639878958691,16075.31552089953
2022-01-03,7776.639878958691,16075.31552089953
2022-01-04,7776.639878958691,16075.31552089953
2022-01-05,7930.71512628775,16075.31552089953
2022-01-06,7930.71512628775,16075.31552089953
2022-01-07,7930.71512628775,16075.31552089953
2022-01-10,7930.71512628775,16075.31552089953
2022-01-11,7930.71512628775,16075.31552089953
2022-01-12,7930.71512628775,16075.31552089953
2022-01-13,7930.71512628775,16075.31552089953
2022-01-14,7930.71512628775,16075.31552089953
2022-01-18,8051.065432958875,16075.31552089953
2022-01-19,8051.065432958875,16075.31552089953
2022-01-20,8051.065432958875,16075.31552089953
2022-01-21,8452.612303047252,16075.31552089953
2022-01-24,8452.612303047252,16075.31552089953
2022-01-25,8452.612303047252,16075.31552089953
2022-01-26,8051.065432958875,15742.404921304911
2022-01-27,8051.065432958875,15742.404921304911
2022-01-28,7930.71512628775,15742.404921304911
2022-01-31,7930.71512628775,15742.404921304911
2022-02-01,7930.71512628775,15742.404921304911
2022-02-02,7930.71512628775,15742.404921304911
2022-02-03,8051.065432958875,16727.503303703063
2022-02-04,8051.065432958875,16727.503303703063
2022-02-07,8051.065432958875,16727.503303703063
2022-02-08,8051.065432958875,16727.503303703063
2022-02-09,8051.065432958875,16727.503303703063
2022-02-10,8452.612303047252,16727.503303703063
2022-02-11,8452.612303047252,16727.503303703063
2022-02-14,8452.612303047252,16727.503303703063
2022-02-15,8452.612303047252,16727.503303703063
2022-02-16,8452.612303047252,16727.503303703063
2022-02-17,8974.84430657233,16727.503303703063
2022-02-18,8974.84430657233,16727.503303703063
2022-02-22,8974.84430657233,16727.503303703063
2022-02-23,9046.161240902233,16727.503303703063
2022-02-24,8974.84430657233,15938.430527617045
2022-02-25,8974.84430657233,15938.430527617045
2022-02-28,8974.84430657233,15938.430527617045
2022-03-01,8974.84430657233,15938.430527617045
2022-03-02,8452.612303047252,15938.430527617045
2022-03-03,8051.065432958875,15938.430527617045
2022-03-04,8051.065432958875,15938.430527617045
2022-03-07,8452.612303047252,16727.503303703063
2022-03-08,8452.612303047252,16727.503303703063
2022-03-09,8452.612303047252,16727.503303703063
2022-03-10,8452.612303047252,16727.503303703063
2022-03-11,8452.612303047252,16727.503303703063
2022-03-14,8974.84430657233,16727.503303703063
2022-03-15,8974.84430657233,16727.503303703063
2022-03-16,8974.84430657233,16727.503303703063
2022-03-17,8452.612303047252,16727.503303703063
2022-03-18,8452.612303047252,16727.503303703063
2022-03-21,8452.612303047252,16727.503303703063
2022-03-22,8452.612303047252,16727.503303703063
2022-03-23,8452.612303047252,16727.503303703063
2022-03-24,8452.612303047252,16727.503303703063
2022-03-25,8452.612303047252,16727.503303703063
2022-03-28,8452.612303047252,16727.503303703063
2022-03-29,8452.612303047252,16727.503303703063
2022-03-30,8452.612303047252,16727.503303703063
2022-03-31,8771.737097354553,16727.503303703063
2022-04-01,8771.737097354553,16727.503303703063
2022-04-04,8771.737097354553,16727.503303703063
2022-04-05,8974.84430657233,16727.503303703063
2022-04-06,8974.84430657233,16727.503303703063
2022-04-07,8974.84430657233,16727.503303703063
2022-04-08,8974.84430657233,16727.503303703063
2022-04-11,9046.161240902233,16727.503303703063
2022-04-12,9046.161240902233,16727.503303703063
2022-04-13,9046.161240902233,16727.503303703063
2022-04-14,9228.632645506592,16727.503303703063
2022-04-18,9228.632645506592,16727.503303703063
2022-04-19,9228.632645506592,16727.503303703063
2022-04-20,9228.632645506592,16727.503303703063
2022-04-21,10328.542511166208,16727.503303703063
2022-04-22,11950.516500792322,17307.649287461973
2022-04-25,11950.516500792322,17307.649287461973
2022-04-26,12806.549200356798,17307.649287461973
2022-04-27,12806.549200356798,17307.649287461973
2022-04-28,12806.549200356798,17307.649287461973
2022-04-29,13242.732248295122,17629.155509457207
2022-05-02,13242.732248295122,17629.155509457207
2022-05-03,13242.732248295122,17629.155509457207
2022-05-04,13242.732248295122,17629.155509457207
2022-05-05,13485.392335823362,18675.550433952885
2022-05-06,13485.392335823362,18675.550433952885
2022-05-09,13558.989982582834,19627.85181458926
2022-05-10,13558.989982582834,19627.85181458926
2022-05-11,13485.392335823362,19627.85181458926
2022-05-12,13485.392335823362,19627.85181458926
2022-05-13,13485.392335823362,19627.85181458926
2022-05-16,13485.392335823362,19627.85181458926
2022-05-17,13485.392335823362,19627.85181458926
2022-05-18,13558.989982582834,19627.85181458926
2022-05-19,13558.989982582834,19627.85181458926
2022-05-20,13558.989982582834,19627.85181458926
2022-05-23,13558.989982582834,19627.85181458926
2022-05-24,13558.989982582834,19627.85181458926
2022-05-25,13558.989982582834,19627.85181458926
2022-05-26,13558.989982582834,19627.85181458926
2022-05-27,13558.989982582834,19627.85181458926
2022-05-31,13558.989982582834,19627.85181458926
2022-06-01,13558.989982582834,19627.85181458926
2022-06-02,13558.989982582834,19627.85181458926
2022-06-03,13558.989982582834,19627.85181458926
2022-06-06,13558.989982582834,19627.85181458926
2022-06-07,13558.989982582834,19627.85181458926
2022-06-08,13558.989982582834,19627.85181458926
2022-06-09,13814.624499955155,19627.85181458926
2022-06-10,14176.23670306591,19627.85181458926
2022-06-13,14385.941561550291,22744.869518498414
2022-06-14,14385.941561550291,22744.869518498414
2022-06-15,14385.941561550291,22744.869518498414
2022-06-16,14686.905872016097,22744.869518498414
2022-06-17,14686.905872016097,22744.869518498414
2022-06-21,14686.905872016097,22744.869518498414
2022-06-22,14686.905872016097,22744.869518498414
2022-06-23,14686.905872016097,22744.869518498414
2022-06-24,14686.905872016097,22744.869518498414
2022-06-27,14686.905872016097,22744.869518498414
2022-06-28,14686.905872016097,22744.869518498414
2022-06-29,14686.905872016097,22744.869518498414
2022-06-30,14686.905872016097,22744.869518498414
2022-07-01,14686.905872016097,22744.869518498414
2022-07-05,14686.905872016097,22744.869518498414
2022-07-06,14686.905872016097,22744.869518498414
2022-07-07,14686.905872016097,22744.869518498414
2022-07-08,14686.905872016097,22744.869518498414
2022-07-11,14686.905872016097,22744.869518498414
2022-07-12,14686.905872016097,22744.869518498414
2022-07-13,14686.905872016097,22744.869518498414
2022-07-14,14686.905872016097,22744.869518498414
2022-07-15,14686.905872016097,22744.869518498414
2022-07-18,14686.905872016097,22744.869518498414
2022-07-19,14686.905872016097,22744.869518498414
2022-07-20,14686.905872016097,22744.869518498414
2022-07-21,14686.905872016097,22744.869518498414
2022-07-22,14686.905872016097,22744.869518498414
2022-07-25,14686.905872016097,22744.869518498414
2022-07-26,14686.905872016097,22744.869518498414
2022-07-27,14686.905872016097,22744.869518498414
2022-07-28,14686.905872016097,22744.869518498414
2022-07-29,14686.905872016097,22744.869518498414
2022-08-01,14686.905872016097,22744.869518498414
2022-08-02,14686.905872016097,22744.869518498414
2022-08-03,14686.905872016097,22744.869518498414
2022-08-04,14686.905872016097,22744.869518498414
2022-08-05,14686.905872016097,22744.869518498414
2022-08-08,14686.905872016097,22744.869518498414
2022-08-09,14686.905872016097,22744.869518498414
2022-08-10,14686.905872016097,22744.869518498414
2022-08-11,14686.905872016097,22744.869518498414
2022-08-12,14686.905872016097,22744.869518498414
2022-08-15,14686.905872016097,22744.869518498414
2022-08-16,14686.905872016097,22744.869518498414
2022-08-17,14686.905872016097,22744.869518498414
2022-08-18,14686.905872016097,22744.869518498414
2022-08-19,14686.905872016097,22744.869518498414
2022-08-22,14686.905872016097,22744.869518498414
2022-08-23,14686.905872016097,22744.869518498414
